old_ethnic,Date,rainfall
JUR,2015-01-01T00:00:00,0.10145417693389966
JUKUN,2015-01-01T00:00:00,0.10761860038140354
JOFRA,2015-01-01T00:00:00,0.006741325904065255
JIE,2015-01-01T00:00:00,0.07851650310297584
JIBU,2015-01-01T00:00:00,0.1542122013396396
JERID,2015-01-01T00:00:00,0.022045599411572414
JERBA,2015-01-01T00:00:00,0.0764287470837702
"JERAWA, CHAWAI (SW)",2015-01-01T00:00:00,0.1128956971569512
JEN,2015-01-01T00:00:00,0.09401277593024544
JEBALA,2015-01-01T00:00:00,0.04577332424502632
JARAWA,2015-01-01T00:00:00,0.09123317501234356
JANJERO,2015-01-01T00:00:00,0.17374913489852242
JALO,2015-01-01T00:00:00,0.010654906959548962
IYALA,2015-01-01T00:00:00,0.15196561297436484
IWA,2015-01-01T00:00:00,0.11182985897297748
ITTU,2015-01-01T00:00:00,0.10303308746792951
ITSEKIRI,2015-01-01T00:00:00,0.23874055229328253
ISOKO,2015-01-01T00:00:00,0.1955490812854333
ISHAAK,2015-01-01T00:00:00,0.043189313766886575
IRAQW,2015-01-01T00:00:00,0.11055885034067202
IRAMBA,2015-01-01T00:00:00,0.13208129147862016
INGASSANA,2015-01-01T00:00:00,0.09019345501944807
IMRAGEN,2015-01-01T00:00:00,0.010002733796600168
ILA,2015-01-01T00:00:00,0.08800356692010682
IKASA,2015-01-01T00:00:00,0.1936240330015815
IJEBU,2015-01-01T00:00:00,0.1479028844690291
IJAW,2015-01-01T00:00:00,0.21873482788166387
IGBIRA,2015-01-01T00:00:00,0.12101089907751807
IGALA,2015-01-01T00:00:00,0.13822183788673012
IFORA,2015-01-01T00:00:00,0.015721205890224885
IFE,2015-01-01T00:00:00,0.13599773994068254
IDOMA,2015-01-01T00:00:00,0.1222858259841597
IDIO,2015-01-01T00:00:00,0.1511050213375971
IBO,2015-01-01T00:00:00,0.20745428774341657
IBIBIO,2015-01-01T00:00:00,0.2801215216066256
HURUTSHE,2015-01-01T00:00:00,0.05231594012963514
HUNDE,2015-01-01T00:00:00,0.2236976766624015
HOLOHOLO,2015-01-01T00:00:00,0.11786005661918511
HOLO,2015-01-01T00:00:00,0.15055596492087733
HLENGWE,2015-01-01T00:00:00,0.04672992024426162
HIECHWARE,2015-01-01T00:00:00,0.04527766658509633
HERERO,2015-01-01T00:00:00,0.026917520844543668
HEMAT,2015-01-01T00:00:00,0.09109466630048775
HEIKUM,2015-01-01T00:00:00,0.02870349093650029
HEHE,2015-01-01T00:00:00,0.10181794640100966
HAYA,2015-01-01T00:00:00,0.12942249701346245
HAWIYA,2015-01-01T00:00:00,0.05362375488026678
HAUSA,2015-01-01T00:00:00,0.07664775069088887
HASANIA,2015-01-01T00:00:00,0.014149491923602788
HARARI,2015-01-01T00:00:00,0.11649937028396923
HAMYAN,2015-01-01T00:00:00,0.03137400295628872
HAMAR,2015-01-01T00:00:00,0.041721069739414085
HAMAMA,2015-01-01T00:00:00,0.03741751544613522
HADIMU,2015-01-01T00:00:00,0.14513983033529534
HADENDOWA,2015-01-01T00:00:00,0.014574965707573318
HABBANIA,2015-01-01T00:00:00,0.06252063345477622
HA,2015-01-01T00:00:00,0.13965426973650744
GYRIAMA,2015-01-01T00:00:00,0.10052689001860694
GWANDARA,2015-01-01T00:00:00,0.12066952931806138
GUSII,2015-01-01T00:00:00,0.20343971421139892
GURO,2015-01-01T00:00:00,0.11642178014452591
GURMA,2015-01-01T00:00:00,0.09595342412414469
GURENSI,2015-01-01T00:00:00,0.10274161230571274
GURAGE,2015-01-01T00:00:00,0.09192374482259606
GUN,2015-01-01T00:00:00,0.12817168995868297
GUMUZ,2015-01-01T00:00:00,0.13100985144537752
GULE,2015-01-01T00:00:00,0.09759899743966899
GULA,2015-01-01T00:00:00,0.11784525467603511
GUIN,2015-01-01T00:00:00,0.11959520611761129
GUDE,2015-01-01T00:00:00,0.10218354223588673
GUANG,2015-01-01T00:00:00,0.08969140986440023
GUANCHE,2015-01-01T00:00:00,0.02690573896722311
GRUNSHI,2015-01-01T00:00:00,0.10169934115048836
GREBO,2015-01-01T00:00:00,0.1849694578137165
GOSHA,2015-01-01T00:00:00,0.06855117094435627
GOROA,2015-01-01T00:00:00,0.0999971823474228
GOMANI,2015-01-01T00:00:00,0.10375854612877522
GOLA,2015-01-01T00:00:00,0.19819160085221987
GOGO,2015-01-01T00:00:00,0.07865118119328322
GOBU,2015-01-01T00:00:00,0.168249712648305
GISU,2015-01-01T00:00:00,0.16737829403455107
GISIGA,2015-01-01T00:00:00,0.07962124980832912
GIMMA,2015-01-01T00:00:00,0.04453410605224844
GIMIRA,2015-01-01T00:00:00,0.1949271246057253
GILI,2015-01-01T00:00:00,0.11415386755726221
GIL,2015-01-01T00:00:00,0.020110715674272087
FAJULU,2015-01-01T00:00:00,0.13715855863162185
EWE,2015-01-01T00:00:00,0.1064662148083838
ESA,2015-01-01T00:00:00,0.04078322482096081
EKONDA,2015-01-01T00:00:00,0.20546277822096784
EKOI,2015-01-01T00:00:00,0.2919407263778166
EKITI,2015-01-01T00:00:00,0.1361976237188203
EGYPTIANS,2015-01-01T00:00:00,0.004481682905760548
EGEDE,2015-01-01T00:00:00,0.1839103993135735
EGBA,2015-01-01T00:00:00,0.10955313230947267
EDO,2015-01-01T00:00:00,0.18773666883248252
EBRIE,2015-01-01T00:00:00,0.16295113035562944
DZING,2015-01-01T00:00:00,0.17426527837573108
DZEM,2015-01-01T00:00:00,0.17123197952916547
DURUMA,2015-01-01T00:00:00,0.10161765720131717
DURU,2015-01-01T00:00:00,0.14593394928464676
DUMA,2015-01-01T00:00:00,0.187000912846633
DUI-MENIA,2015-01-01T00:00:00,0.007574060512307838
DUALA,2015-01-01T00:00:00,0.21456318329622656
DUAISH,2015-01-01T00:00:00,0.027387067433040063
DRAWA,2015-01-01T00:00:00,0.015040906348543983
DOROSIE,2015-01-01T00:00:00,0.129871398718958
DOROBO,2015-01-01T00:00:00,0.13555927953121497
DOGON,2015-01-01T00:00:00,0.07267160583774543
DIULA,2015-01-01T00:00:00,0.09385920949723704
DIOLA,2015-01-01T00:00:00,0.15179204045275102
DINKA,2015-01-01T00:00:00,0.09500465809369683
DILLING,2015-01-01T00:00:00,0.06614951757081636
DIGO,2015-01-01T00:00:00,0.10907017173423127
DIDINGA,2015-01-01T00:00:00,0.10633745606751335
DIDA,2015-01-01T00:00:00,0.14722954231064922
DIAN,2015-01-01T00:00:00,0.1255761168111728
DIALONKE,2015-01-01T00:00:00,0.13518740099698018
DERA,2015-01-01T00:00:00,0.09482627905205575
DENDI,2015-01-01T00:00:00,0.09793524993396233
DELIM,2015-01-01T00:00:00,0.011694369095572785
DEKAKIRI,2015-01-01T00:00:00,0.08440939489008399
DEFORO,2015-01-01T00:00:00,0.05825037163934767
DAZA,2015-01-01T00:00:00,0.016735278693874735
DARI,2015-01-01T00:00:00,0.11567487777363422
DARASA,2015-01-01T00:00:00,0.15844639071512667
DAN,2015-01-01T00:00:00,0.15121390345124663
DAMA,2015-01-01T00:00:00,0.12607946721936228
DAKHLA,2015-01-01T00:00:00,2.4888805161904406E-4
DAKA,2015-01-01T00:00:00,0.12078045986829422
DAGU,2015-01-01T00:00:00,0.04839294205570521
DAGOMBA,2015-01-01T00:00:00,0.0990529982147539
DAGARI,2015-01-01T00:00:00,0.10090950871531433
DAFI,2015-01-01T00:00:00,0.11281957683150132
CYRENAICANS,2015-01-01T00:00:00,0.05600113409341844
COMORIANS,2015-01-01T00:00:00,0.13699365957946086
CHUABO,2015-01-01T00:00:00,0.10894679553556946
CHOPI,2015-01-01T00:00:00,0.0663331810438256
CHOKWE,2015-01-01T00:00:00,0.151802857884326
CHIGA,2015-01-01T00:00:00,0.1316226620514585
CHEWA,2015-01-01T00:00:00,0.10014746026732958
CHAMBA,2015-01-01T00:00:00,0.1188406523698579
CHAKOSSI,2015-01-01T00:00:00,0.10488888367265131
CHAGA,2015-01-01T00:00:00,0.11585316945444461
CHAAMBA,2015-01-01T00:00:00,0.00544529789253995
CAPE HOTTENTOT,2015-01-01T00:00:00,0.0513662860087311
BWAKA,2015-01-01T00:00:00,0.1880349097670141
BUYE,2015-01-01T00:00:00,0.14912902916299525
BUTAWA,2015-01-01T00:00:00,0.09488222666382479
BUSANSI,2015-01-01T00:00:00,0.09953399955246156
BUSA,2015-01-01T00:00:00,0.1131639767363271
BURUNGI,2015-01-01T00:00:00,0.07952366508983587
BURA,2015-01-01T00:00:00,0.09189307647528175
BUNU,2015-01-01T00:00:00,0.13135124615551996
BUNDA,2015-01-01T00:00:00,0.16481314104861983
BULOM,2015-01-01T00:00:00,0.24935921222665555
BULGEDA,2015-01-01T00:00:00,0.0047143392266887066
BUILSA,2015-01-01T00:00:00,0.0977229118352974
BUEM,2015-01-01T00:00:00,0.12149586889663228
BUDUMA,2015-01-01T00:00:00,0.0524897250602965
BUDU,2015-01-01T00:00:00,0.2175861790387527
BUDJA,2015-01-01T00:00:00,0.22806199854925716
BUBI,2015-01-01T00:00:00,0.2711869116602158
BUA,2015-01-01T00:00:00,0.12294009566967538
BRONG,2015-01-01T00:00:00,0.0996068933423763
BOZO,2015-01-01T00:00:00,0.06902782458568094
BOSAKA,2015-01-01T00:00:00,0.22735312331904026
BORROM,2015-01-01T00:00:00,0.08507953734349184
BORAN,2015-01-01T00:00:00,0.05458250680169463
BONI,2015-01-01T00:00:00,0.08490800280844223
BONGO,2015-01-01T00:00:00,0.1242234275526642
BONDJO,2015-01-01T00:00:00,0.18611622265558056
BONDEI,2015-01-01T00:00:00,0.13348478659160726
BOMITABA,2015-01-01T00:00:00,0.1903559385925038
BOLEWA,2015-01-01T00:00:00,0.08376241269821408
BOKI,2015-01-01T00:00:00,0.23909609885127459
BOGO,2015-01-01T00:00:00,0.041638086397244554
BOFI,2015-01-01T00:00:00,0.1815288962562365
BOBO,2015-01-01T00:00:00,0.11211354669381522
BISHARIN,2015-01-01T00:00:00,0.004731326395637475
BISA,2015-01-01T00:00:00,0.12364420692791211
BIROM,2015-01-01T00:00:00,0.11131367716442137
BIRKED,2015-01-01T00:00:00,0.03634214676201396
BIRIFON,2015-01-01T00:00:00,0.09974536609608332
BIRA,2015-01-01T00:00:00,0.19105167089708536
BINZA,2015-01-01T00:00:00,0.23361270818400282
BIJOGO,2015-01-01T00:00:00,0.2215438160121259
BIDEYAT,2015-01-01T00:00:00,0.003894402550427839
BIAFADA,2015-01-01T00:00:00,0.22208125267829068
BETSIMISARAKA,2015-01-01T00:00:00,0.2374058584912099
BETSILEO,2015-01-01T00:00:00,0.1669816621618481
BETE,2015-01-01T00:00:00,0.1476951953808984
BERTI,2015-01-01T00:00:00,0.025645701844957854
BERTA,2015-01-01T00:00:00,0.11461577591090266
BERIBERI,2015-01-01T00:00:00,0.0336905009065253
BERGDAMA,2015-01-01T00:00:00,0.01622131941599907
BERABISH,2015-01-01T00:00:00,0.010974934797899821
BERABER,2015-01-01T00:00:00,0.032571560554209934
BENDE,2015-01-01T00:00:00,0.12707021996798518
BENA,2015-01-01T00:00:00,0.1217646955660012
BEMBA,2015-01-01T00:00:00,0.13640971372320798
BEDERIA,2015-01-01T00:00:00,0.04038530285995826
BEDE,2015-01-01T00:00:00,0.05317603735366771
BAYA,2015-01-01T00:00:00,0.17553682572891763
BAULE,2015-01-01T00:00:00,0.10290064229188912
BAUCHI,2015-01-01T00:00:00,0.0904367191676486
BATI,2015-01-01T00:00:00,0.21701158442673205
BATAHIN,2015-01-01T00:00:00,0.013945754747772588
BATA,2015-01-01T00:00:00,0.09362420391296315
BASSA,2015-01-01T00:00:00,0.2016455953122736
BASILA,2015-01-01T00:00:00,0.10904708296428185
BASHI,2015-01-01T00:00:00,0.18267975633333108
BASARI,2015-01-01T00:00:00,0.11220001509011501
BASA,2015-01-01T00:00:00,0.12619794306044055
BARI,2015-01-01T00:00:00,0.11448954112346442
BARGU,2015-01-01T00:00:00,0.11537130581800778
BAREA,2015-01-01T00:00:00,0.031501572516557615
BARARETTA,2015-01-01T00:00:00,0.05196096317758474
BARABRA,2015-01-01T00:00:00,7.542192753545421E-4
BARA,2015-01-01T00:00:00,0.12207464752568324
BANZIRI,2015-01-01T00:00:00,0.1768614964019773
BANZA,2015-01-01T00:00:00,0.19633068444576576
BANYUN,2015-01-01T00:00:00,0.1711328596283485
BANGI,2015-01-01T00:00:00,0.17554939753700086
BANGBA,2015-01-01T00:00:00,0.2276718440502618
BANGANDU,2015-01-01T00:00:00,0.1873936726511499
BANDA,2015-01-01T00:00:00,0.15104220803447213
BAMILEKE,2015-01-01T00:00:00,0.13499178613580734
BAMBARA,2015-01-01T00:00:00,0.0956332188869598
BALANTE,2015-01-01T00:00:00,0.17931036098283865
BAKWE,2015-01-01T00:00:00,0.1578846396039273
BAKO,2015-01-01T00:00:00,0.1577365645128942
BAKAKARI,2015-01-01T00:00:00,0.10090090683635998
BAJUN,2015-01-01T00:00:00,0.06372196741436677
BAHARIYA,2015-01-01T00:00:00,4.871149164223854E-4
BAGIRMI,2015-01-01T00:00:00,0.07384681385395024
BAGA,2015-01-01T00:00:00,0.2362191455686688
BACHAMA,2015-01-01T00:00:00,0.09042409876606376
BABWA,2015-01-01T00:00:00,0.21485243562289819
BABUKUR,2015-01-01T00:00:00,0.16115309282345422
AZJER,2015-01-01T00:00:00,0.006124662518160515
AZANDE,2015-01-01T00:00:00,0.1896202233086216
AWIYA,2015-01-01T00:00:00,0.17646592390552873
AVIKAM,2015-01-01T00:00:00,0.16211546781050057
AVATIME,2015-01-01T00:00:00,0.11645862516975894
AUYOKAWA,2015-01-01T00:00:00,0.07564981982039469
AUSHI,2015-01-01T00:00:00,0.14530337199254428
AULLIMINDEN,2015-01-01T00:00:00,0.025516692761300308
ATYUTI,2015-01-01T00:00:00,0.10335884291375155
ATTIE,2015-01-01T00:00:00,0.15076748707169396
ATTA,2015-01-01T00:00:00,0.010595358243533111
ASSINI,2015-01-01T00:00:00,0.13988291358589228
ASHANTI,2015-01-01T00:00:00,0.11892509118714473
ASBEN,2015-01-01T00:00:00,0.013144323339280584
ARUSI,2015-01-01T00:00:00,0.07796762521623236
ARI,2015-01-01T00:00:00,0.15024023220349159
ARAGO,2015-01-01T00:00:00,0.10292976231244254
ARAD,2015-01-01T00:00:00,0.019471009689053992
ANYI,2015-01-01T00:00:00,0.13001535756236002
ANYANG,2015-01-01T00:00:00,0.23202631622768272
ANUAK,2015-01-01T00:00:00,0.1341393597678388
ANTESSAR,2015-01-01T00:00:00,0.02231666637872329
ANTANDROY,2015-01-01T00:00:00,0.11945610730680876
ANTAISAKA,2015-01-01T00:00:00,0.23051965570580077
ANGAS,2015-01-01T00:00:00,0.09531124656459353
ANAG,2015-01-01T00:00:00,0.020821822667907067
ANA,2015-01-01T00:00:00,0.09333173184631625
AMHARA,2015-01-01T00:00:00,0.11821018875181083
AMER,2015-01-01T00:00:00,0.014002534032981023
AMBO,2015-01-01T00:00:00,0.04734900691847349
AMBA,2015-01-01T00:00:00,0.15500902875845715
AMARAR,2015-01-01T00:00:00,0.007259232071184561
ALUR,2015-01-01T00:00:00,0.1250201640896556
ALGERIANS,2015-01-01T00:00:00,0.05746758994718576
ALAGYA,2015-01-01T00:00:00,0.09731067649425905
AKYEM,2015-01-01T00:00:00,0.11491448739786722
AKPOSO,2015-01-01T00:00:00,0.10347918462799922
AJUKRU,2015-01-01T00:00:00,0.15969630783049743
AHAGGAREN,2015-01-01T00:00:00,0.014540785786017418
AFUSARE,2015-01-01T00:00:00,0.11156885870621326
AFO,2015-01-01T00:00:00,0.10052734511935521
AFAR,2015-01-01T00:00:00,0.032109070346568104
ADELE,2015-01-01T00:00:00,0.10769766324138741
ADARAWA,2015-01-01T00:00:00,0.049096336436611834
ADANGME,2015-01-01T00:00:00,0.09563695353859542
ADAMAWA,2015-01-01T00:00:00,0.15455239493160255
ACHOLI,2015-01-01T00:00:00,0.15642258109822754
ABE,2015-01-01T00:00:00,0.1420063516431719
ABARAMBO,2015-01-01T00:00:00,0.24501383021178424
ABABDA,2015-01-01T00:00:00,5.769064547256113E-4
NDORO,2015-01-01T00:00:00,0.17722015496099375
NDOMBE,2015-01-01T00:00:00,0.08529186009646934
NDOKO,2015-01-01T00:00:00,0.19812276099693657
NDOGO,2015-01-01T00:00:00,0.1437876554603803
NDOB,2015-01-01T00:00:00,0.16511013536367944
NDEMBU,2015-01-01T00:00:00,0.14725642850798998
NDEBELE,2015-01-01T00:00:00,0.04707581125636297
NDAU,2015-01-01T00:00:00,0.06773931907523792
NDAMBA,2015-01-01T00:00:00,0.11662171615245402
NDAKA,2015-01-01T00:00:00,0.19584845832727632
NAUDEBA,2015-01-01T00:00:00,0.12021885207676386
NARON,2015-01-01T00:00:00,0.034681530676503945
NANDI,2015-01-01T00:00:00,0.17716904858737204
NAMSHI,2015-01-01T00:00:00,0.1275161476574944
NAMIB,2015-01-01T00:00:00,0.008966580793414995
NAMA,2015-01-01T00:00:00,0.015731131329735734
NALU,2015-01-01T00:00:00,0.24094394613489872
NAJI,2015-01-01T00:00:00,0.16112607740783327
NAIL,2015-01-01T00:00:00,0.01682441743916338
NAFANA,2015-01-01T00:00:00,0.10926158440720503
MZAB,2015-01-01T00:00:00,0.009313931608353088
MWERA,2015-01-01T00:00:00,0.10928704765429607
MUSGU,2015-01-01T00:00:00,0.08190001415752904
MURLE,2015-01-01T00:00:00,0.11491034759423492
MUNDU,2015-01-01T00:00:00,0.15080841169121276
MUNDANG,2015-01-01T00:00:00,0.09368962561730759
MUMUYE,2015-01-01T00:00:00,0.10363368193799061
MUM,2015-01-01T00:00:00,0.1508532955694146
MUBI,2015-01-01T00:00:00,0.07102512814697473
MPONGWE,2015-01-01T00:00:00,0.21746813248765762
MPEZENI,2015-01-01T00:00:00,0.10376246113892948
MOSSI,2015-01-01T00:00:00,0.0895047613355201
MORU,2015-01-01T00:00:00,0.13486979950276035
MOROCCANS,2015-01-01T00:00:00,0.02930306328878437
MONGO,2015-01-01T00:00:00,0.20123192975901283
MONDARI,2015-01-01T00:00:00,0.11024076766161033
MOMBERA,2015-01-01T00:00:00,0.1036063954404445
MOBER,2015-01-01T00:00:00,0.03459238220944218
MOBA,2015-01-01T00:00:00,0.10513160255398286
MITUKU,2015-01-01T00:00:00,0.1962163514849122
MITTU,2015-01-01T00:00:00,0.12732364668076226
MINIANKA,2015-01-01T00:00:00,0.12085982514685056
ZUMPER,2015-01-01T00:00:00,0.16943932551602697
ZULU,2015-01-01T00:00:00,0.07141414965180874
"ZUANDE, BATU (E)",2015-01-01T00:00:00,0.19343502706577706
ZIMBA,2015-01-01T00:00:00,0.09034642897948744
ZIGULA,2015-01-01T00:00:00,0.11127366027124448
ZIBAN,2015-01-01T00:00:00,0.018649069588500017
ZEZURU,2015-01-01T00:00:00,0.074092311920751
ZERMA,2015-01-01T00:00:00,0.06532607912453298
ZENEGA,2015-01-01T00:00:00,0.02372729813295306
ZEKARA,2015-01-01T00:00:00,0.03123876608201291
ZARAMO,2015-01-01T00:00:00,0.1325573057292579
ZAGHAWA,2015-01-01T00:00:00,0.019794356208782688
YUNGUR,2015-01-01T00:00:00,0.09374667684915217
YORUBA,2015-01-01T00:00:00,0.10954892567409145
YOMBE,2015-01-01T00:00:00,0.14578472739778575
YESKWA,2015-01-01T00:00:00,0.11626720208868109
YERGUM,2015-01-01T00:00:00,0.0832042783352561
YEKE,2015-01-01T00:00:00,0.12143006545165427
YAO,2015-01-01T00:00:00,0.11732094198421551
YANZI,2015-01-01T00:00:00,0.17884289314069476
YANGERE,2015-01-01T00:00:00,0.1798213213390532
YALUNKA,2015-01-01T00:00:00,0.1685977702003199
YAKOMA,2015-01-01T00:00:00,0.18036026562446347
YAKO,2015-01-01T00:00:00,0.26003371468138475
YAKA,2015-01-01T00:00:00,0.20442602943988922
YAHI,2015-01-01T00:00:00,0.03315686647591992
XOSA,2015-01-01T00:00:00,0.08810406177622356
XAM,2015-01-01T00:00:00,0.027406383633729887
WUTE,2015-01-01T00:00:00,0.16531875471593363
WURKUM,2015-01-01T00:00:00,0.09011566634384177
WUM,2015-01-01T00:00:00,0.22658326608856633
WOLOF,2015-01-01T00:00:00,0.0544592800240806
WOBE,2015-01-01T00:00:00,0.13906455278863325
WIDEKUM,2015-01-01T00:00:00,0.19385477554222724
WARJAWA,2015-01-01T00:00:00,0.09054068747158975
WARAIN,2015-01-01T00:00:00,0.052659841699111934
WARA,2015-01-01T00:00:00,0.12065393054784238
WANGA,2015-01-01T00:00:00,0.2099896693730105
WALLO,2015-01-01T00:00:00,0.07180974417541253
WALLAGA,2015-01-01T00:00:00,0.19336853615044378
WAKURA,2015-01-01T00:00:00,0.08679154009826076
WABA,2015-01-01T00:00:00,0.09328555642895285
VILI,2015-01-01T00:00:00,0.1499866149903801
VERE,2015-01-01T00:00:00,0.09572802788319822
VENDA,2015-01-01T00:00:00,0.04110596279516805
VAI,2015-01-01T00:00:00,0.23046760448277873
VAGALA,2015-01-01T00:00:00,0.08550506768751912
UREGU,2015-01-01T00:00:00,0.03057413631004851
UNINHABITED (West Saharan Desert),2015-01-01T00:00:00,0.010742739619728197
UNINHABITED (Seychelles),2015-01-01T00:00:00,0.171199378635348
UNINHABITED (Sao Tome and Principe),2015-01-01T00:00:00,0.19676105306619904
UNINHABITED (Reunion),2015-01-01T00:00:00,0.13701335281747376
UNINHABITED (Mauritius),2015-01-01T00:00:00,0.1314046065792287
UNINHABITED (Madeira),2015-01-01T00:00:00,0.057909139624366446
UNINHABITED (Libyan Desert),2015-01-01T00:00:00,0.0018456393809851293
UNINHABITED (Cape Verde),2015-01-01T00:00:00,0.06364295564482365
UNGA,2015-01-01T00:00:00,0.1921438620093245
UDALAN,2015-01-01T00:00:00,0.039183677176195295
TUSYAN,2015-01-01T00:00:00,0.1288775430750114
TURU,2015-01-01T00:00:00,0.10860772869000164
TURKANA,2015-01-01T00:00:00,0.04597774794545666
TUNISIANS,2015-01-01T00:00:00,0.07783468757361425
TUNGUR,2015-01-01T00:00:00,0.03880392786454712
TUMTUM,2015-01-01T00:00:00,0.09469790916731119
TUMBUKA,2015-01-01T00:00:00,0.11268786759095713
TULAMA,2015-01-01T00:00:00,0.08606809929807185
TUKULOR,2015-01-01T00:00:00,0.04356780375280343
TUBURI,2015-01-01T00:00:00,0.08654005607189393
TUAT,2015-01-01T00:00:00,0.001947872634404311
TSIMIHETY,2015-01-01T00:00:00,0.208344677988311
TRIPOLITANIANS,2015-01-01T00:00:00,0.023614265945900933
TRIBU,2015-01-01T00:00:00,0.10965460079111719
TRARZA,2015-01-01T00:00:00,0.0206124900483776
TOTELA,2015-01-01T00:00:00,0.07757680405830386
TORO,2015-01-01T00:00:00,0.14113321492412992
TOPOTHA,2015-01-01T00:00:00,0.10571577121628362
TOPOKE,2015-01-01T00:00:00,0.2208456272107248
TONGA,2015-01-01T00:00:00,0.07434538560668795
TOMA,2015-01-01T00:00:00,0.18466379928418641
TLOKWA,2015-01-01T00:00:00,0.033321503077860797
TLHARU,2015-01-01T00:00:00,0.024189902042817346
TLHAPING,2015-01-01T00:00:00,0.027008088940027406
TIV,2015-01-01T00:00:00,0.1297993032279005
TIKAR,2015-01-01T00:00:00,0.18685784850027173
TIGRINYA,2015-01-01T00:00:00,0.06477457270625457
TIGRE,2015-01-01T00:00:00,0.03326613810030848
TIGON,2015-01-01T00:00:00,0.1901617155406579
TIENGA,2015-01-01T00:00:00,0.09991275655820092
THONGA,2015-01-01T00:00:00,0.03786648747589205
TETELA,2015-01-01T00:00:00,0.1703936479519996
TESO,2015-01-01T00:00:00,0.1613824655895273
TERA,2015-01-01T00:00:00,0.09629898738958911
TENDA,2015-01-01T00:00:00,0.16627852877672125
TEMNE,2015-01-01T00:00:00,0.24421253122301753
TEMBU,2015-01-01T00:00:00,0.08046597327633685
TEMAIN,2015-01-01T00:00:00,0.091590160060584
TEM,2015-01-01T00:00:00,0.10896350011911682
TEKNA,2015-01-01T00:00:00,0.01146940336590804
TEKE,2015-01-01T00:00:00,0.18989846358095977
TEITA,2015-01-01T00:00:00,0.07846085313424025
TEDA,2015-01-01T00:00:00,0.0028442701732279358
TAZARAWA,2015-01-01T00:00:00,0.039928381821000225
TAWARA,2015-01-01T00:00:00,0.0773545962659466
TAWANA,2015-01-01T00:00:00,0.04107775157562797
TATOGA,2015-01-01T00:00:00,0.09027191024880231
TASUMSA,2015-01-01T00:00:00,0.027604370207487506
TANNEKWE,2015-01-01T00:00:00,0.03935299830991391
TANGALE,2015-01-01T00:00:00,0.09189394111391769
TANALA,2015-01-01T00:00:00,0.22992657588548293
TAMA,2015-01-01T00:00:00,0.05314384306809346
TALODI,2015-01-01T00:00:00,0.09800564337235233
TAJAKANT,2015-01-01T00:00:00,0.01483395152343474
TAGALI,2015-01-01T00:00:00,0.0709323557254695
TABWA,2015-01-01T00:00:00,0.13046016221638762
SWAZI,2015-01-01T00:00:00,0.06487678623943409
SUSU,2015-01-01T00:00:00,0.19762592002572438
SURI,2015-01-01T00:00:00,0.1330761911309115
SUNDI,2015-01-01T00:00:00,0.17244152670661855
SUMBWA,2015-01-01T00:00:00,0.13455106346034099
SUKUMA,2015-01-01T00:00:00,0.14420682337728324
SUKU,2015-01-01T00:00:00,0.21256228786321396
SUK,2015-01-01T00:00:00,0.11016551467579631
SUBIA,2015-01-01T00:00:00,0.054761056629419935
SUAFA,2015-01-01T00:00:00,0.01514402367851997
SOTHO,2015-01-01T00:00:00,0.052576914583439674
SONJO,2015-01-01T00:00:00,0.10035373765833216
SONINKE,2015-01-01T00:00:00,0.06169352800633799
SONGOMENO,2015-01-01T00:00:00,0.19339730177973086
SONGOLA,2015-01-01T00:00:00,0.1988300987010642
SONGO,2015-01-01T00:00:00,0.1351922042007035
SONGHAI,2015-01-01T00:00:00,0.04169689165924955
SONGE,2015-01-01T00:00:00,0.14771989889428802
SOMRAI,2015-01-01T00:00:00,0.11077996585345685
SOMBA,2015-01-01T00:00:00,0.11653506485593935
SOLIMAN,2015-01-01T00:00:00,0.025187690069203517
SOKOTO,2015-01-01T00:00:00,0.0762149097212136
SOKO,2015-01-01T00:00:00,0.22459354325575573
SOGA,2015-01-01T00:00:00,0.19187229445690773
SIWA,2015-01-01T00:00:00,0.004664026384352607
SIRTICANS,2015-01-01T00:00:00,0.013632125930359692
SINZA,2015-01-01T00:00:00,0.13707532517974888
SILA,2015-01-01T00:00:00,0.08428055852305266
SIHANAKA,2015-01-01T00:00:00,0.22566764892873492
SIDI,2015-01-01T00:00:00,0.011349270621639726
SIA,2015-01-01T00:00:00,0.1199975814513185
SHUWA,2015-01-01T00:00:00,0.05580326964309645
SHUKRIA,2015-01-01T00:00:00,0.04453676826870547
SHOGO,2015-01-01T00:00:00,0.1732413587684994
SHLUH,2015-01-01T00:00:00,0.018242947212544228
SHILLUK,2015-01-01T00:00:00,0.09079895689689532
SHILA,2015-01-01T00:00:00,0.1211436214220397
SHERBRO,2015-01-01T00:00:00,0.24763859789322226
SHEBELLE,2015-01-01T00:00:00,0.05122491854436649
SHAWIA,2015-01-01T00:00:00,0.05130867029776179
SHASHI,2015-01-01T00:00:00,0.16614597113988572
SHAMBALA,2015-01-01T00:00:00,0.11426000227767034
SHAIKIA,2015-01-01T00:00:00,0.006025500164835414
SERER,2015-01-01T00:00:00,0.08401816298265483
SENUFO,2015-01-01T00:00:00,0.10013324732894979
SENGA,2015-01-01T00:00:00,0.11561430521144928
SENA,2015-01-01T00:00:00,0.08110620575474572
SELIM,2015-01-01T00:00:00,0.0805712297134839
SELE,2015-01-01T00:00:00,0.0907241129685928
SEKE,2015-01-01T00:00:00,0.22785471118846382
SEGEJU,2015-01-01T00:00:00,0.10792860738685549
